"","CRUISE_ID","YEAR","SURVEY_NAME","REGION","VESSEL_ID","CRUISE","VESSEL_NAME","SPONSOR_ACRONYM","START_DATE","END_DATE","CRUISEJOIN","CRUISE_DATA_COLLECTED","CRUISE_DATA_IN_EDIT","CRUISE_DATA_IN_RACEBASE","CRUISE_DATA_IN_FINAL","VESSEL_COUNTRY","SURVEY_DEFINITION_ID","SURVEY_ID"
"420",315,1983,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",37,198301,"ALASKA","RACE",1983-06-07,1983-08-06,144,"Y","N","Y","N","UNITED STATES OF AMERICA",98,279
"421",339,1984,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",37,198401,"ALASKA","RACE",1984-06-10,1984-08-10,145,"Y","N","Y","N","UNITED STATES OF AMERICA",98,300
"422",362,1985,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",37,198501,"ALASKA","RACE",1985-06-08,1985-08-07,146,"Y","N","Y","N","UNITED STATES OF AMERICA",98,317
"423",377,1986,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",37,198601,"ALASKA","RACE",1986-06-04,1986-07-11,147,"Y","N","Y","N","UNITED STATES OF AMERICA",98,332
"424",409,1988,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",37,198801,"ALASKA","RACE",1988-06-04,1988-08-06,149,"Y","N","Y","N","UNITED STATES OF AMERICA",98,359
"425",429,1989,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",37,198901,"ALASKA","RACE",1989-06-06,1989-08-14,150,"Y","N","Y","N","UNITED STATES OF AMERICA",98,374
"426",457,1991,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",37,199101,"ALASKA","RACE",1991-06-20,1991-08-13,152,"Y","N","Y","N","UNITED STATES OF AMERICA",98,396
"427",468,1992,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",37,199201,"ALASKA","RACE",1992-06-06,1992-08-03,153,"Y","N","Y","N","UNITED STATES OF AMERICA",98,404
"428",41,1964,"Exploratory Fisheries Cruise - Bering Sea/Kodiak-Sanak","BS",38,196402,"PARAGON 1","RACE",1964-08-13,1964-09-04,154,"Y","N","Y","N","UNITED STATES OF AMERICA",71,44
"429",3,1954,"Exploratory Fisheries Cruise - Prince Wm Sound","GOA",2,195402,"JOHN N. COBB","RACE",1954-07-13,1954-09-08,191,"Y","N","Y","N","UNITED STATES OF AMERICA",84,18
"430",18,1961,"Exploratory Fisheries Cruise - Cook Inlet","GOA",620,196102,"TORDENSKJOLD","RACE",1961-09-17,1961-09-25,346,"Y","N","Y","N","UNITED STATES OF AMERICA",72,28
"431",21,1962,"IPHC Groundfish/Halibut Trawl Survey","GOA",603,196207,"ST.MICHAEL","RACE",1962-02-15,1962-04-20,333,"Y","N","Y","N","UNITED STATES OF AMERICA",33,30
"432",27,1962,"Exploratory Fisheries Cruise - Prince Wm Sound","GOA",33,196202,"YAQUINA","RACE",1962-08-21,1962-10-02,293,"Y","N","Y","N","UNITED STATES OF AMERICA",84,35
"433",32,1963,"IPHC Groundfish/Halibut Trawl Survey","GOA",606,196307,"WESTERN FLYER","RACE",1963-01-24,1963-03-18,342,"Y","N","Y","N","CANADA",33,39
"434",34,1963,"IPHC Groundfish/Halibut Trawl Survey","BS",630,196301,"ARTHUR H","RACE",1963-05-19,1963-08-12,71,"Y","N","Y","N","UNITED STATES OF AMERICA",32,38
"435",37,1963,"Canadian POP/Rockfish Cruise","GOA",9,196306,"G.B.REED","RACE",1963-07-13,1963-08-01,221,"Y","N","Y","N","CANADA",29,36
"436",38,1963,"Canadian POP/Rockfish Cruise","GOA",9,196307,"G.B.REED","RACE",1963-08-26,1963-09-15,222,"Y","N","Y","N","CANADA",29,37
"437",43,1965,"IPHC Groundfish/Halibut Trawl Survey","BS",620,196501,"TORDENSKJOLD","RACE",1965-06-12,1965-08-27,61,"Y","N","Y","N","UNITED STATES OF AMERICA",32,47
"438",44,1965,"Canadian POP/Rockfish Cruise","GOA",9,196503,"G.B.REED","RACE",1965-08-28,1965-09-07,225,"Y","N","Y","N","CANADA",29,46
"439",48,1967,"IPHC Groundfish/Halibut Trawl Survey","BS",631,196701,"HARMONY","RACE",1967-05-31,1967-07-29,73,"Y","N","Y","N","UNITED STATES OF AMERICA",32,52
"440",51,1967,"Canadian POP/Rockfish Cruise","GOA",9,196702,"G.B.REED","RACE",1967-09-25,1967-09-28,227,"Y","N","Y","N","CANADA",29,51
"441",57,1970,"Canadian POP/Rockfish Cruise","GOA",9,197001,"G.B.REED","RACE",1970-03-09,1970-05-16,228,"Y","N","Y","N","CANADA",29,60
"442",58,1970,"IPHC Groundfish/Halibut Trawl Survey","BS",626,197001,"DON EDWARDS","RACE",1970-05-31,1970-06-29,68,"Y","N","Y","N","UNITED STATES OF AMERICA",32,61
"443",64,1971,"IPHC Groundfish/Halibut Trawl Survey","BS",626,197101,"DON EDWARDS","RACE",1971-06-06,1971-08-09,69,"Y","N","Y","N","UNITED STATES OF AMERICA",32,64
"444",68,1971,"Tag Release/Recovery Survey","TAG",51,197105,"N. B. SCHOFIELD","RACE",1971-07-27,1971-08-11,441,"Y","N","Y","N","UNITED STATES OF AMERICA",95,70
"445",70,1972,"Tag Release/Recovery Survey","TAG",2,197202,"JOHN N. COBB","RACE",1972-02-01,1972-02-09,371,"Y","N","Y","N","UNITED STATES OF AMERICA",95,78
"446",71,1972,"Tag Release/Recovery Survey","TAG",49,197201,"GEORGE B. KELEZ","RACE",1972-02-10,1972-03-10,438,"Y","N","Y","N","UNITED STATES OF AMERICA",95,79
"447",73,1972,"RACE Shrimp Survey by Kodiak Lab","GOA",2,197205,"JOHN N. COBB","RACE",1972-05-10,1972-05-31,196,"Y","N","Y","N","UNITED STATES OF AMERICA",42,75
"448",75,1972,"IPHC Groundfish/Halibut Trawl Survey","BS",627,197201,"OCEAN STAR","RACE",1972-06-06,1972-06-27,70,"Y","N","Y","N","CANADA",32,73
"449",82,1972,"Tag Release/Recovery Survey","TAG",760,197202,"OGON ","RACE",1972-11-15,1972-11-20,507,"Y","N","Y","N","SOVIET UNION",95,84
"450",84,1973,"Tag Release/Recovery Survey","TAG",2,197302,"JOHN N. COBB","RACE",1973-04-09,1973-04-29,373,"Y","N","Y","N","UNITED STATES OF AMERICA",95,93
"451",86,1973,"Japanese (Far Seas Fisheries Research Lab) Groundfish Trawl Survey","BS",507,197301,"WAKATORI MARU NO. 2","RACE",1973-05-02,1973-06-24,174,"Y","N","Y","N","JAPAN",107,98
"452",89,1973,"Tag Release/Recovery Survey","TAG",762,197301,"KAMESKOE ","RACE",1973-06-13,1973-06-18,512,"Y","N","Y","N","SOVIET UNION",95,94
"453",90,1973,"IPHC Groundfish/Halibut Trawl Survey","BS",620,197301,"TORDENSKJOLD","RACE",1973-06-18,1973-06-29,62,"Y","N","Y","N","UNITED STATES OF AMERICA",32,86
"454",96,1973,"Gulf of Alaska Groundfish Survey","GOA",2,197304,"JOHN N. COBB","RACE",1973-08-26,1973-10-07,199,"Y","N","Y","N","UNITED STATES OF AMERICA",39,88
"455",101,1974,"Japanese (Far Seas Fisheries Research Lab) Groundfish Trawl Survey","BS",508,197401,"SHUNYO MARU","RACE",1974-05-05,1974-06-11,175,"Y","N","Y","N","JAPAN",107,107
"456",102,1974,"IPHC Groundfish/Halibut Trawl Survey","BS",620,197401,"TORDENSKJOLD","RACE",1974-06-02,1974-06-10,63,"Y","N","Y","N","UNITED STATES OF AMERICA",32,100
"457",104,1974,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",17,197403,"ANNA MARIE","RACE",1974-06-23,1974-07-24,101,"Y","N","Y","N","UNITED STATES OF AMERICA",98,106
"458",111,1975,"Pacific Hake Trawl Survey","WC",2,197502,"JOHN N. COBB","RACE",1975-03-29,1975-05-01,376,"Y","N","Y","N","UNITED STATES OF AMERICA",14,108
"459",112,1975,"RACE Shrimp Survey by Kodiak Lab","GOA",14,197501,"OREGON","RACE",1975-04-01,1975-05-22,234,"Y","N","Y","N","UNITED STATES OF AMERICA",42,113
"460",129,1976,"Tag Release/Recovery Survey","TAG",52,197601,"MISCELLANEOUS CALIFORNIA SPORT BOATS","RACE",1976-01-06,1976-04-19,445,"Y","N","Y","N","UNITED STATES OF AMERICA",95,127
"461",130,1976,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",21,197601,"MILLER FREEMAN","RACE",1976-04-01,1976-05-31,110,"Y","N","Y","N","UNITED STATES OF AMERICA",98,129
"462",117,1975,"IPHC Groundfish/Halibut Trawl Survey","BS",620,197501,"TORDENSKJOLD","RACE",1975-06-02,1975-06-14,64,"Y","N","Y","N","UNITED STATES OF AMERICA",32,110
"463",119,1975,"Gulf of Alaska Groundfish Survey","GOA",2,197503,"JOHN N. COBB","RACE",1975-06-26,1975-08-08,201,"Y","N","Y","N","UNITED STATES OF AMERICA",39,112
"464",134,1976,"Japanese (Far Seas Fisheries Research Lab) Groundfish Trawl Survey","BS",508,197601,"SHUNYO MARU","RACE",1976-05-13,1976-07-14,177,"Y","N","Y","N","JAPAN",107,132
"465",136,1976,"IPHC Groundfish/Halibut Trawl Survey","BS",620,197601,"TORDENSKJOLD","RACE",1976-06-04,1976-06-19,65,"Y","N","Y","N","UNITED STATES OF AMERICA",32,123
"466",137,1976,"West Coast Triennial Shelf Bottom Trawl Survey (Pilot)","WC",2,197603,"JOHN N. COBB","RACE",1976-08-03,1976-09-23,378,"Y","N","Y","N","UNITED STATES OF AMERICA",100,130
"467",142,1976,"RACE Shrimp Survey by Kodiak Lab","GOA",14,197603,"OREGON","RACE",1976-09-08,1976-10-28,236,"Y","N","Y","N","UNITED STATES OF AMERICA",42,125
"468",145,1977,"Gear Comparison Research for Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",14,197700,"OREGON","RACE",1977-05-25,1977-06-01,95,"Y","N","Y","N","UNITED STATES OF AMERICA",113,145
"469",147,1977,"IPHC Groundfish/Halibut Trawl Survey","BS",620,197701,"TORDENSKJOLD","RACE",1977-06-06,1977-06-19,66,"Y","N","Y","N","UNITED STATES OF AMERICA",32,134
"470",150,1977,"Tag Release/Recovery Survey","TAG",400,197701,"LINDA","RACE",1977-07-09,1977-07-18,466,"Y","N","Y","N","CANADA",95,141
"471",154,1977,"Gulf of Alaska Groundfish Survey","GOA",2,197703,"JOHN N. COBB","RACE",1977-07-27,1977-08-06,203,"Y","N","Y","N","UNITED STATES OF AMERICA",39,135
"472",155,1977,"West Coast Triennial Shelf Bottom Trawl Survey","WC",25,197705,"DAVID STARR JORDAN","RACE",1977-07-29,1977-08-18,423,"Y","N","Y","N","UNITED STATES OF AMERICA",85,140
"473",156,1977,"Hydroacoustics and IKMT Trawl Ichthyoplankton Survey  (MACE? HBS? FOCI?)","BS",26,197701,"DISCOVERER","MACE",1977-08-02,1977-08-31,137,"Y","N","Y","N","UNITED STATES OF AMERICA",109,144
"474",163,1978,"Winter Groundfish Survey - Kodiak","GOA",21,197803,"MILLER FREEMAN","RACE",1978-03-27,1978-04-11,249,"Y","N","Y","N","UNITED STATES OF AMERICA",46,151
"475",164,1978,"Gulf of Alaska Groundfish Survey - Prince William Sound","GOA",14,197801,"OREGON","RACE",1978-04-13,1978-05-04,238,"Y","N","Y","N","UNITED STATES OF AMERICA",101,161
"476",167,1978,"IPHC Groundfish/Halibut Trawl Survey","BS",620,197801,"TORDENSKJOLD","RACE",1978-06-06,1978-06-22,67,"Y","N","Y","N","UNITED STATES OF AMERICA",32,148
"477",174,1978,"Tag Release/Recovery Survey","TAG",550,197801,"HATSUE MARU NO. 55","RACE",1978-07-15,1978-08-16,494,"Y","N","Y","N","JAPAN",95,158
"478",175,1978,"Tag Release/Recovery Survey","TAG",766,197801,"KOREAN LONGLINERS (UNNAMED)","RACE",1978-07-24,1978-10-09,516,"Y","N","Y","N","KOREA",95,159
"479",176,1978,"Gulf of Alaska Groundfish Survey","GOA",30,197801,"FREEPORT","RACE",1978-07-25,1978-08-05,287,"Y","N","Y","N","UNITED STATES OF AMERICA",39,152
"480",177,1978,"Gulf of Alaska Groundfish Survey","GOA",24,197801,"NORE-DICK","RACE",1978-07-27,1978-09-21,281,"Y","N","Y","N","UNITED STATES OF AMERICA",39,152
"481",180,1978,"Shelikof pollock acoustic-trawl survey","GOA",21,197802,"MILLER FREEMAN","MACE",1978-09-10,1978-09-17,248,"Y","N","Y","N","UNITED STATES OF AMERICA",62,154
"482",181,1978,"Gulf of Alaska Groundfish Survey - Prince William Sound","GOA",21,197805,"MILLER FREEMAN","RACE",1978-09-25,1978-11-16,250,"Y","N","Y","N","UNITED STATES OF AMERICA",101,162
"483",196,1979,"Tag Release/Recovery Survey","TAG",11,197901,"SUNSET BAY","RACE",1979-06-11,1979-07-03,400,"Y","N","Y","N","UNITED STATES OF AMERICA",95,173
"484",199,1979,"Shrimp Trawl Survey","BS",11,197902,"SUNSET BAY","RACE",1979-07-14,1979-08-28,87,"Y","N","Y","N","UNITED STATES OF AMERICA",41,168
"485",203,1979,"West Coast herring survey","WC",21,197904,"MILLER FREEMAN","MACE",1979-08-29,1979-10-03,410,"Y","N","Y","N","UNITED STATES OF AMERICA",16,164
"486",204,1979,"Tag Release/Recovery Survey","TAG",462,197901,"BLUE WATERS","RACE",1979-10-01,1979-10-15,481,"Y","N","Y","N","CANADA",95,176
"487",209,1980,"Tag Release/Recovery Survey","TAG",633,198002,"SEYMOUR","RACE",1980-01-24,1980-02-01,503,"Y","N","Y","N","UNITED STATES OF AMERICA",95,200
"488",210,1980,"Herring Midwater and Bottom Trawl Survey","BS",21,198000,"MILLER FREEMAN","RACE",1980-01-25,1980-02-13,116,"Y","N","Y","N","UNITED STATES OF AMERICA",2,183
"489",211,1980,"Tag Release/Recovery Survey","TAG",413,198001,"TALAPUS","RACE",1980-01-28,1980-03-27,471,"Y","N","Y","N","CANADA",95,201
"490",217,1980,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",31,198001,"OCEAN HARVESTER","RACE",1980-05-12,1980-07-30,142,"Y","N","Y","N","UNITED STATES OF AMERICA",98,213
"491",218,1980,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",14,198002,"OREGON","RACE",1980-05-22,1980-07-09,99,"Y","N","Y","N","UNITED STATES OF AMERICA",98,213
"492",266,1981,"IPHC Juvenile Halibut Index Survey (midshelf)","GOA",3,198101,"PACIFIC HARVESTER","RACE",1981-06-11,1981-07-30,218,"Y","N","Y","N","UNITED STATES OF AMERICA",81,231
"493",240,1980,"West Coast Commercial Ride-Along Study","WC",35,198001,"ANNIHILATOR","RACE",1980-09-09,1980-09-13,427,"Y","N","Y","N","UNITED STATES OF AMERICA",65,195
"494",242,1980,"US-Soviet Cooperative Groundfish Trawl Survey","BS",763,198001,"EKVATOR ","RACE",1980-09-20,1981-01-11,43,"Y","N","Y","N","SOVIET UNION",50,191
"495",244,1980,"Sablefish Pot Index Survey","WC",1,198002,"CHAPMAN","RACE",1980-10-22,1980-11-19,369,"Y","N","Y","N","UNITED STATES OF AMERICA",25,186
"496",247,1981,"Winter Groundfish Trawl Survey","BS",21,198101,"MILLER FREEMAN","RACE",1981-02-11,1981-02-24,117,"Y","N","Y","N","UNITED STATES OF AMERICA",12,218
"497",623,2007,"Gulf of Alaska Bottom Trawl Survey","GOA",147,200701,"GLADIATOR","RACE",2007-05-25,2007-08-07,-623,"Y","N","N","Y","UNITED STATES OF AMERICA",47,11
"498",624,2007,"Gulf of Alaska Bottom Trawl Survey","GOA",143,200701,"SEA STORM","RACE",2007-05-25,2007-08-07,-624,"Y","N","N","Y","UNITED STATES OF AMERICA",47,11
"499",248,1981,"Shelikof Strait Spawning Pollock Survey","GOA",21,198102,"MILLER FREEMAN","MACE",1981-03-02,1981-04-09,254,"Y","N","Y","N","UNITED STATES OF AMERICA",66,229
"500",253,1981,"Western Gulf Pacific Cod","GOA",19,198101,"PAT SAN MARIE","RACE",1981-04-13,1981-05-09,243,"Y","N","Y","N","UNITED STATES OF AMERICA",11,217
"501",256,1981,"Western Gulf Rockfish Survey","GOA",21,198104,"MILLER FREEMAN","RACE",1981-05-08,1981-05-17,256,"Y","N","Y","N","UNITED STATES OF AMERICA",30,224
"502",267,1981,"Tag Release/Recovery Survey","TAG",56,198103,"ISIS","RACE",1981-06-12,1981-06-12,452,"Y","N","Y","N","UNITED STATES OF AMERICA",95,510
"503",269,1981,"Gulf of Alaska Groundfish Survey","GOA",765,198101,"PUSAN","RACE",1981-07-08,1981-08-19,358,"Y","N","Y","N","KOREA",39,228
"504",272,1981,"Tag Release/Recovery Survey","TAG",9,198101,"G.B.REED","RACE",1981-08-14,1981-08-26,399,"Y","N","Y","N","CANADA",95,237
"505",274,1981,"RACE Shrimp Survey by Kodiak Lab","GOA",1,198104,"CHAPMAN","RACE",1981-08-31,1981-09-14,182,"Y","N","Y","N","UNITED STATES OF AMERICA",42,226
"506",277,1981,"Tag Release/Recovery Survey","TAG",767,198101,"SEO GANG ","RACE",1981-10-06,1981-12-20,519,"Y","N","Y","N","KOREA",95,238
"507",279,1981,"Sablefish Pot Index Survey","WC",2,198103,"JOHN N. COBB","RACE",1981-11-10,1981-11-21,382,"Y","N","Y","N","UNITED STATES OF AMERICA",25,220
"508",281,1981,"Tag Release/Recovery Survey","TAG",432,198101,"OCEAN PEARL","RACE",1981-11-25,1981-11-29,476,"Y","N","Y","N","CANADA",95,239
"509",282,1982,"Western Gulf Pacific Cod","AI",31,198201,"OCEAN HARVESTER","RACE",1982-02-06,1982-03-30,290,"Y","N","Y","N","UNITED STATES OF AMERICA",10,244
"510",285,1982,"SE Bering Sea pollock shelf acoustic-trawl survey","BS",1,198201,"CHAPMAN","MACE",1982-04-22,1982-05-06,78,"Y","N","Y","N","UNITED STATES OF AMERICA",91,258
"511",287,1982,"Tag Release/Recovery Survey","TAG",551,198201,"RYUSHO MARU NO.15","RACE",1982-05-20,1982-09-11,496,"Y","N","Y","N","JAPAN",95,259
"512",291,1982,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",19,198201,"PAT SAN MARIE","RACE",1982-05-31,1982-08-01,106,"Y","N","Y","N","UNITED STATES OF AMERICA",98,261
"513",294,1982,"Bering Sea shelf pollock acoustic-trawl survey","BS",23,198201,"DOMINATOR","MACE",1982-06-11,1982-08-01,136,"Y","N","Y","N","UNITED STATES OF AMERICA",83,256
"514",295,1982,"US-Japan Cooperative Groundfish Trawl Survey - Slope","BS",515,198201,"RYUJIN MARU NO. 8","RACE",1982-07-11,1982-11-09,52,"Y","N","Y","N","JAPAN",79,253
"515",296,1982,"Bering Sea shelf pollock acoustic-trawl survey","BS",1,198204,"CHAPMAN","MACE",1982-08-08,1982-08-31,81,"Y","N","Y","N","UNITED STATES OF AMERICA",83,257
"516",297,1982,"ADFG Shrimp","GOA",43,198201,"ROYAL BARON","RACE",1982-08-24,1982-09-23,311,"Y","N","Y","N","UNITED STATES OF AMERICA",1,241
"517",309,1983,"Shelikof pollock acoustic-trawl survey","GOA",21,198302,"MILLER FREEMAN","MACE",1983-03-09,1983-04-13,260,"Y","N","Y","N","UNITED STATES OF AMERICA",62,271
"518",310,1983,"Shelikof pollock acoustic-trawl survey","GOA",1,198302,"CHAPMAN","MACE",1983-03-30,1983-04-09,184,"Y","N","Y","N","UNITED STATES OF AMERICA",62,271
"519",317,1983,"US-Soviet Cooperative Groundfish Trawl Survey","BS",783,198302,"MILOGRADOVA ","RACE",1983-06-15,1983-08-19,44,"Y","N","Y","N","SOVIET UNION",50,268
"520",322,1983,"West Coast hake acoustic-trawl survey","WC",48,198301,"GOLD-N-SUN","MACE",1983-08-09,1983-09-21,437,"Y","N","Y","N","UNITED STATES OF AMERICA",58,270
"521",323,1983,"Pavlov Bay Shrimp Survey","GOA",37,198302,"ALASKA","RACE",1983-08-11,1983-08-12,299,"Y","N","Y","N","UNITED STATES OF AMERICA",9,263
"522",328,1984,"US-Soviet Cooperative Groundfish Trawl Survey","BS",793,198401,"NOVODRUTSK ","RACE",1984-01-11,1984-02-18,46,"Y","N","Y","N","SOVIET UNION",50,290
"523",330,1984,"US-Soviet Cooperative Groundfish Trawl Survey","BS",793,198402,"NOVODRUTSK ","RACE",1984-02-28,1984-05-13,47,"Y","N","Y","N","SOVIET UNION",50,291
"524",333,1984,"Gulf of Alaska Combined Groundfish Survey (Auke Bay Lab)","GOA",1,198401,"CHAPMAN","RACE",1984-04-22,1984-05-04,186,"Y","N","Y","N","UNITED STATES OF AMERICA",102,301
"525",336,1984,"US-USSR Western Gulf Cooperative","GOA",781,198402,"SHANTAR ","RACE",1984-05-26,1984-08-12,363,"Y","N","Y","N","SOVIET UNION",43,287
"526",337,1984,"Gulf of Alaska Bottom Trawl Survey","GOA",21,198403,"MILLER FREEMAN","RACE",1984-06-03,1984-06-20,265,"Y","N","Y","N","UNITED STATES OF AMERICA",47,286
"527",348,1984,"Pavlov Bay Shrimp Survey","GOA",1,198404,"CHAPMAN","RACE",1984-08-29,1984-08-30,187,"Y","N","Y","N","UNITED STATES OF AMERICA",9,281
"528",345,1984,"Tag Release/Recovery Survey","TAG",58,198401,"OCEAN SPRAY","RACE",1984-08-14,1984-08-14,454,"Y","N","Y","N","UNITED STATES OF AMERICA",95,299
"529",354,1985,"Shelikof pollock acoustic-trawl survey","GOA",21,198503,"MILLER FREEMAN","MACE",1985-02-22,1985-03-28,267,"Y","N","Y","N","UNITED STATES OF AMERICA",62,312
"530",366,1985,"REFM/Marine Mammal Cruise","BS",21,198504,"MILLER FREEMAN","RACE",1985-08-05,1985-08-22,126,"Y","N","Y","N","UNITED STATES OF AMERICA",15,304
"531",368,1985,"Young of the Year Studies","GOA",37,198503,"ALASKA","RACE",1985-08-21,1985-09-09,300,"Y","N","Y","N","UNITED STATES OF AMERICA",18,305
"532",387,1987,"West Coast Slope Bottom Trawl Survey","WC",25,198701,"DAVID STARR JORDAN","RACE",1987-01-11,1987-02-15,424,"Y","N","Y","N","UNITED STATES OF AMERICA",55,341
"533",389,1987,"Tag Release/Recovery Survey","TAG",518,198701,"ANYO MARU NO. 22","RACE",1987-05-17,1987-09-12,490,"Y","N","Y","N","JAPAN",95,343
"534",390,1987,"US-Japan Cooperative Longline Survey","BS",518,198701,"ANYO MARU NO. 22","RACE",1987-05-17,1987-09-12,53,"Y","N","Y","N","JAPAN",54,340
"535",391,1987,"Gulf of Alaska Bottom Trawl Survey","GOA",560,198701,"TAISEI MARU NO. 35","RACE",1987-05-22,1987-08-29,330,"Y","N","Y","N","JAPAN",47,337
"536",392,1987,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",37,198701,"ALASKA","RACE",1987-05-27,1987-07-30,148,"Y","N","Y","N","UNITED STATES OF AMERICA",98,344
"537",396,1987,"Gulf of Alaska Bottom Trawl Survey","GOA",788,198701,"BABAEVSK ","RACE",1987-06-06,1987-07-12,368,"Y","N","Y","N","SOVIET UNION",47,337
"538",403,1988,"Tag Release/Recovery Survey","TAG",561,198801,"TOMI MARU NO. 88","RACE",1988-01-04,1988-09-17,498,"Y","N","Y","N","JAPAN",95,358
"539",411,1988,"Rockfish Trawl Survey - SE Alaska  (ABL???)","GOA",2,198805,"JOHN N. COBB","RACE",1988-07-24,1988-08-01,216,"Y","N","Y","N","UNITED STATES OF AMERICA",76,355
"540",414,1988,"Young of the Year Studies","GOA",37,198803,"ALASKA","RACE",1988-08-18,1988-09-10,304,"Y","N","Y","N","UNITED STATES OF AMERICA",18,346
"541",418,1988,"West Coast Slope Bottom Trawl Survey","WC",21,198809,"MILLER FREEMAN","RACE",1988-11-28,1988-12-14,413,"Y","N","Y","N","UNITED STATES OF AMERICA",55,350
"542",422,1989,"West Coast Slope Bottom Trawl Survey","WC",25,198903,"DAVID STARR JORDAN","RACE",1989-02-21,1989-03-31,426,"Y","N","Y","N","UNITED STATES OF AMERICA",55,366
"543",423,1989,"Cooperative US / Russia pollock survey","BS",786,198901,"MYS. BABUSHKINA ","MACE",1989-03-10,1989-04-01,48,"Y","N","Y","N","SOVIET UNION",60,370
"544",425,1989,"WDFW Puget Sound Survey","WC",80,198901,"NANCY ROSE","RACE",1989-04-24,1989-06-05,463,"Y","N","Y","N","UNITED STATES OF AMERICA",8,361
"545",426,1989,"Tag Release/Recovery Survey","TAG",523,198901,"TSUNE MARU NO. 31","RACE",1989-05-16,1989-09-12,492,"Y","N","Y","N","JAPAN",95,373
"546",427,1989,"US-Soviet Cooperative Groundfish Trawl Survey","BS",786,198902,"MYS. BABUSHKINA ","RACE",1989-05-21,1989-07-03,49,"Y","N","Y","N","SOVIET UNION",50,365
"547",428,1989,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",78,198901,"OCEAN HOPE 3","RACE",1989-06-04,1989-08-14,159,"Y","N","Y","N","UNITED STATES OF AMERICA",98,374
"548",430,1989,"West Coast Triennial Shelf Bottom Trawl Survey","WC",73,198901,"GOLDEN FLEECE","RACE",1989-07-16,1989-09-12,461,"Y","N","Y","N","UNITED STATES OF AMERICA",85,372
"549",431,1989,"West Coast Triennial Shelf Bottom Trawl Survey","WC",19,198901,"PAT SAN MARIE","RACE",1989-07-17,1989-09-27,407,"Y","N","Y","N","UNITED STATES OF AMERICA",85,372
"550",433,1989,"Pavlov Bay Shrimp Survey","GOA",37,198902,"ALASKA","RACE",1989-08-18,1989-08-21,305,"Y","N","Y","N","UNITED STATES OF AMERICA",9,362
"551",434,1989,"Groundfish Cruise - Central Gulf of Alaska (pre-recruits???)","GOA",79,198901,"PELAGOS","RACE",1989-09-08,1989-10-15,802707,"Y","N","Y","N","UNITED STATES OF AMERICA",106,376
"552",435,1989,"Sablefish Pot Index Survey","WC",37,198903,"ALASKA","RACE",1989-09-10,1989-10-06,430,"Y","N","Y","N","UNITED STATES OF AMERICA",25,363
"553",436,1989,"West Coast Slope Bottom Trawl Survey","WC",73,198902,"GOLDEN FLEECE","RACE",1989-09-15,1989-10-03,462,"Y","N","Y","N","UNITED STATES OF AMERICA",55,367
"554",437,1989,"Gear Mensuration in Puget Sound","WC",19,198902,"PAT SAN MARIE","RACE",1989-12-01,1989-12-08,408,"Y","N","Y","N","UNITED STATES OF AMERICA",36,364
"555",439,1990,"Shelikof pollock acoustic-trawl survey","GOA",21,199001,"MILLER FREEMAN","MACE",1990-02-14,1990-03-31,273,"Y","N","Y","N","UNITED STATES OF AMERICA",62,383
"556",440,1990,"Tag Release/Recovery Survey","TAG",524,199001,"FUKUYOSHI MARU NO. 26","RACE",1990-05-05,1990-09-06,493,"Y","N","Y","N","JAPAN",95,384
"557",441,1990,"US-Soviet Cooperative Groundfish Trawl Survey","BS",758,199001,"NOVOKOTOVSK ","RACE",1990-05-22,1990-07-12,76,"Y","N","Y","N","SOVIET UNION",50,380
"558",442,1990,"Gulf of Alaska Bottom Trawl Survey","GOA",19,199001,"PAT SAN MARIE","RACE",1990-06-04,1990-08-31,245,"Y","N","Y","N","UNITED STATES OF AMERICA",47,379
"559",443,1990,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",78,199001,"OCEAN HOPE 3","RACE",1990-06-04,1990-08-06,160,"Y","N","Y","N","UNITED STATES OF AMERICA",98,385
"560",444,1990,"Gulf of Alaska Bottom Trawl Survey","GOA",83,199001,"GREEN HOPE","RACE",1990-06-04,1990-09-09,320,"Y","N","Y","N","UNITED STATES OF AMERICA",47,379
"561",445,1990,"Eastern Bering Sea Crab/Groundfish Bottom Trawl Survey","BS",37,199001,"ALASKA","RACE",1990-06-04,1990-08-06,151,"Y","N","Y","N","UNITED STATES OF AMERICA",98,385
